Profile,Player,Position,Season,Year,Team,Number,Games,Goals,Assists,Penalties,Shots,Wins,Losses,Shootouts,Goals_against,Saves,Saves_percentage,Goals_against_average,Shutouts,Icetime,Icetime_seconds
https://en.khl.ru/players/21418/,Andrej Vasiljevic,Goalie,Regular season,2013/2014,Medvescak (Zagreb),1.0,1,0,0,0,0,0,0,0,0,0,,0.0,0,0:47,47
https://en.khl.ru/players/19080/,Roman Will,Goalie,Playoffs,2020/2021,Traktor (Chelyabinsk),35.0,2,0,0,0,41,0,1,0,2,39,95.1,1.37,0,87:24,5244
https://en.khl.ru/players/19080/,Roman Will,Goalie,Regular season,2020/2021,Traktor (Chelyabinsk),35.0,37,0,4,2,950,17,16,3,79,871,91.7,2.3,4,2060:07,123607
https://en.khl.ru/players/13728/,Alexei Yakhin,Goalie,Regular season,2014/2015,Torpedo (Nizhny Novgorod Region),60.0,5,0,0,0,49,0,0,0,4,45,91.8,2.1,0,114:03,6843
https://en.khl.ru/players/13728/,Alexei Yakhin,Goalie,Regular season,2012/2013,Spartak (Moscow),50.0,7,0,0,0,153,1,4,1,14,139,90.8,2.98,0,281:39,16899
https://en.khl.ru/players/13728/,Alexei Yakhin,Goalie,Regular season,2011/2012,Spartak (Moscow),50.0,6,0,0,0,123,0,3,0,17,106,86.2,4.59,0,222:00,13320
https://en.khl.ru/players/13728/,Alexei Yakhin,Goalie,Playoffs,2010/2011,Spartak (Moscow),50.0,1,0,0,0,22,0,1,0,2,20,90.9,2.58,0,46:29,2789
https://en.khl.ru/players/13728/,Alexei Yakhin,Goalie,Regular season,2010/2011,Spartak (Moscow),50.0,12,0,0,0,237,2,5,1,23,214,90.3,2.66,0,517:51,31071
https://en.khl.ru/players/13728/,Alexei Yakhin,Goalie,Regular season,2009/2010,Spartak (Moscow),50.0,2,0,0,0,43,1,0,0,3,40,93.0,1.77,0,101:42,6102
https://en.khl.ru/players/13728/,Alexei Yakhin,Goalie,Regular season,2009/2010,Severstal (Cherepovets),43.0,7,0,0,0,74,2,1,2,10,64,86.5,3.62,0,165:46,9946
https://en.khl.ru/players/13728/,Alexei Yakhin,Goalie,Regular season,2009/2010,Summary:,,9,0,0,0,117,3,1,2,13,104,88.9,2.92,0,267:28,16048
https://en.khl.ru/players/7274/,Vitaly Yeremeyev,Goalie,Playoffs,2013/2014,Barys (Nur-Sultan),31.0,10,0,0,0,275,6,4,0,22,253,92.0,2.29,0,575:48,34548
https://en.khl.ru/players/7274/,Vitaly Yeremeyev,Goalie,Regular season,2013/2014,Barys (Nur-Sultan),31.0,20,1,1,0,585,9,8,1,58,527,90.1,3.07,0,1132:13,67933
https://en.khl.ru/players/7274/,Vitaly Yeremeyev,Goalie,Playoffs,2012/2013,Barys (Nur-Sultan),31.0,4,0,0,0,142,2,2,0,12,130,91.5,2.84,0,253:40,15220
https://en.khl.ru/players/7274/,Vitaly Yeremeyev,Goalie,Regular season,2012/2013,Barys (Nur-Sultan),31.0,23,0,0,2,620,12,7,2,64,556,89.7,3.07,2,1249:15,74955
https://en.khl.ru/players/7274/,Vitaly Yeremeyev,Goalie,Playoffs,2011/2012,Barys (Nur-Sultan),31.0,7,0,0,0,226,3,4,0,17,209,92.5,2.41,0,423:31,25411
https://en.khl.ru/players/7274/,Vitaly Yeremeyev,Goalie,Regular season,2011/2012,Barys (Nur-Sultan),31.0,32,0,0,0,931,15,11,2,70,861,92.5,2.47,2,1702:38,102158
https://en.khl.ru/players/7274/,Vitaly Yeremeyev,Goalie,Playoffs,2010/2011,Barys (Nur-Sultan),31.0,2,0,0,0,79,0,2,0,7,72,91.1,3.53,0,118:58,7138
